Sample,Site,Trap Days,Month,Season,Urban Type,Temp Max,Temp Min,Temp Mean,Rh Max,Rh Min,Rh Mean,Photoperiod,PCA1,PCA2,Lawn,Compost,Mulch,Drought,Native,Water,Richness,Abundance,CorRich,CorAbun,Aenigmatias,Anevrina,Apocephalus aquilonius,Apocephalus grandipalpis group,Beckerina  brown (sp2),Beckerina yellow (sp1),Chonocephalus bentacaisei,Conicera aldrichi,Conicera similis,Conicera tibialis,Diplonevra,Dohrniphora cornuta,Gymnophora,M. agarici,M. albicaudata,M. arizonensis,M. armstrongorum,M. atrox ,M. barberi,M. basispinata,M. berndseni,M. baileyae,M. bradyi,M. brejchaorum,M. carthayensis,M. cavifemur,M. ciancii,M. creasoni,M. wongae,M. shatesae,M. defibaughorum,M. donahuei,M. francoae,M. fujiokai,M. pongsaiae,M. losangelensis,M. glabrifrons,M. globipyga,M. halterata,M. hansonix,M. hardingorum,M. heini,M. hentschkeae,M. hirticaudata,M. hoffmanorum,M. hoggorum,M. hoguei,M. ilca,M. isaacmajorum,M. kelleri,M. risoria,M. largifrontalis,M. lombardorum,M. marquezi,M. mikejohnsoni,M. modesta?,M. nigra,M. gonzalezorum,M. friedrichae,M. oxboroughae,M. pisanoi,M. pleuralis,M. renwickorum,M. rodriguezorum,M. ruficornis,M. rufipes,M. sacatelensis,M. scalaris,M. scutellaris,M. seaverorum,M. sidneyae,M. sordida,M. steptoeae,M. stoakesi,M. sulphurizona,M. tecticauda,M. studentorum,M. voluntariorum,M. joanneae,M. phyllissunae,M wiegmanae,Metopina sp.,Metopina group,Microselia sp.,Myriophora alexandiae,Phalacrotophora halictorum,Phora coangustata,Phora cristipes,Phora sp1,Pseudacteon amuletum,Pseudacteon californiensis,Pseudacteon crawfordi,Pseudacteon long setae,Puliciphora occidentalis,Spiniphora bergenstammi,Triphleba,Trophodeinus arizonensis,Trophodeinus furcatus,Veruanus boreotis,Agapostemon sp.,Andrena sp.,Anthophora californica,Anthophora urbana,Anthophora sp.,Apis mellifera,Ashmeadiella sp.,Ceratina sp.,Colletes sp.,Conanthalictus,Diadasia sp.,Eucera sp.,Halictus ligatus,Halictus tripartitus,Hoplitus,Hylaeus sp.,Lasioglossum (Dialictus) sp.,Lasioglossum (Evylaeus) sp.,Megachile heriades,Megachile sp.,Mellisodes sp.,Osmia sp.,Perdita sp.,Sphecodes sp.,Xylocopa tabaniformis,Allograpta exotica,Allograpta obliqua,Copestylum fraudulentum,Copestylum marginatum,Copestylum satur,Chrysotoxum sp.,Dioprosopa clavata,Eumerus funeralis,Eumerus narcissa,Eupeodes fumipennis,Eupeodes luniger,Eupeodes pomus,E. fumipennis/ pomus,Eupeodes volucris,Fazia micrura,Heringia sp.,Nausigaster unimaculata,Ocyptamus lemur,Orthonevra flukei,Paragus haemorrhous,Platycheirus obscurus,Pseudodoros clavatus,Spaerophoira contigua,Spaerophoira sulphuripes,Syritta pipiens,Syrphus opinator,Toxomerus marginatus,Toxomerus occidentalis,Trichopsomyia sp.,Amiota picta,Chymomyza amoena,Drosophila busckii,Drosophila flavohirta,Drosophila gentica,Drosophila immigrans,Drosophila melanogaster,Drosophila occidentalis,Drosophila mel/sim female,Drosophila simulans,Drosophila suzukii,Gitona americana,Gitona bivisualis,Repleta group,Scaptomyza adusta,Scaptomyza flava,Scaptomyza graminum,Scaptomyza paravittata,Scaptomyza paradusta,Scaptomyza terminalis,Scaptomyza vittata,Unknown Drosophilid,Erioptera (Mesocyphona) distincta,Erioptera (Trimicera) pilipes,Limonia (Dicranomyia) brevivena,Limonia (Geranomyia) guatemalensis,Limonia humidicola,Nephrotoma suturalis wulpiana,Tipula (Lunatipula) atrisumma,Tipula (Tipula) oleracea,Tipula (Trichotipula) capistrano,Tipula (Triplicitipula) planicornis,Tipula (Triplicitipula) praecisa,Agraulis vanillae,Autographa californica,Brephidium exile,Colias eurytheme,Danaus plexippus,Dichorda illustraria,Erynnis funeralis,Hylephila phyleus,Hyles lineata,Leptotes marina,Lerodea eufala,Manduca sexta,Megalographa biloba,Noctua pronuba,Papilio cresphontes,Papilio zelicaon,Pero behrensaria,Phoebis sennae,Pieris rapae,Poanes melane,Pontia protodice,Pyrgus albescens,Strymon melinus,Trichoplusia ni,Abrhexosa grossa,Aztecatopse sp.nov.,Coboldia fuscipes,Psectrosciara sp.nov.,Quateiella quatei,Scatopse notata,Swammerdamella marginata
16263,15,7,Jul,Med,9,32.15016667,17.92058333,23.49468899,93.725,44.55833333,73.94280754,14.24410581,1.08,2.64,Yes,No,No,No,No,Yes,17,122,2.428571429,17.42857143,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,0,7,0,0,1,0,0,1,0,0,0,15,0,0,0,1,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16268,5,7,Jul,Med,3,33.55358333,17.12966667,23.21382788,96.40833333,33.00833333,73.02306548,14.26220875,1.03,2.05,Yes,Yes,Yes,No,No,Yes,44,985,6.285714286,140.7142857,0,0,0,0,0,15,22,0,4,2,0,1,0,26,3,0,1,0,0,0,42,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,1,0,0,17,459,1,0,9,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,125,0,43,0,0,0,0,0,18,0,0,0,0,12,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,2,0,0,19,0,0,0,0,0,0,2,0,0,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,1,0,0,0,0,0,8,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,32
16273,20,7,Jul,Med,4,31.54433333,17.90266667,23.44782788,91.175,32.525,70.13239087,14.26383629,1.55,1.78,Yes,Yes,No,No,No,Yes,17,44,2.428571429,6.285714286,0,0,0,0,0,0,1,0,0,0,0,0,0,17,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16280,6,7,Jul,Med,4,33.2095,17.1415,23.48093849,95.125,32.6,71.83000992,14.26413122,1.2,1.94,Yes,No,No,No,No,Yes,36,270,5.142857143,38.57142857,0,0,0,0,0,3,0,0,7,0,0,0,0,14,6,0,0,0,0,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,8,3,0,0,4,0,0,20,1,1,0,0,0,0,1,0,0,0,1,0,5,0,16,0,0,0,0,0,9,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,23,0,2,0,0,0,0,0,4,0,6,37,0,2,0,0,0,32,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16285,4,7,Jul,Med,4,30.55183333,17.078,22.68922718,95.24166667,36.00833333,73.90967262,14.26427848,0.709,2.19,Yes,No,Yes,No,No,Yes,26,93,3.714285714,13.28571429,0,0,0,0,0,5,0,0,0,1,0,0,0,19,3,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,3,0,0,10,1,0,0,0,0,0,2,0,0,0,0,0,1,0,6,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16291,10,7,Jul,Med,8,33.36441667,17.46675,23.93648363,91.875,34.55833333,70.53328373,14.25560368,1.64,1.88,Yes,No,No,No,No,No,12,42,1.714285714,6,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16298,22,7,Jul,Med,5,33.80408333,18.44958333,24.3028621,90.6,31.25,68.07708333,14.26061211,2.07,1.68,No,Yes,Yes,No,No,No,17,39,2.428571429,5.571428571,0,0,0,0,0,2,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
16302,22,7,Aug,Med,5,33.35325,16.2585,24.28619494,92.375,34.275,69.06294643,13.61510099,1.43,1.61,No,Yes,Yes,No,No,No,10,24,1.428571429,3.428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
16303,1,7,Aug,Med,9,31.11275,16.93516667,22.01970387,97.375,46.11666667,77.40124008,13.40221721,4.59E-02,2.69,Yes,Yes,Yes,Yes,Yes,Yes,19,102,2.714285714,14.57142857,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,33,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16305,18,7,Jul,Med,9,32.3445,16.34783333,23.39916468,95.99166667,35.4,72.59399802,14.26088781,0.878,2.08,Yes,No,No,No,No,No,36,170,5.142857143,24.28571429,0,0,0,0,0,1,0,0,1,0,0,0,0,38,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,15,6,0,0,1,0,0,0,0,1,0,0,0,1,5,1,0,0,4,0,1,0,8,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,39,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
16311,26,7,Jul,Med,9,29.78041667,17.89283333,22.9538626,94.03333333,39.15833333,75.06845238,14.25924349,0.791,2.44,No,No,No,Yes,Yes,No,9,30,1.285714286,4.285714286,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16316,11,7,Jul,Med,8,34.66566667,18.90325,24.6409246,89.00833333,31.975,67.23670635,14.26051057,2.41,1.65,No,Yes,No,No,No,No,18,28,2.571428571,4,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16321,11,7,Aug,Med,8,30.12508333,17.93433333,22.58631647,89.93333333,44.58333333,71.58045635,13.40495946,1.04,2.17,No,Yes,No,No,No,No,5,10,0.714285714,1.428571429,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16323,12,7,Jul,Med,8,33.93091667,17.80175,24.45061756,93.35833333,32.21666667,69.35729167,14.25835822,1.71,1.85,No,No,No,No,No,No,29,85,4.142857143,12.14285714,0,0,0,0,0,3,0,0,4,1,0,1,0,8,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,15,2,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,1,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3
16328,8,7,Jul,Med,9,31.8855,18.11666667,23.44410615,91.73333333,38.56666667,73.5281746,14.25697586,1.37,2.26,Yes,Yes,No,No,No,Yes,3,17,0.428571429,2.428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16334,19,7,Jul,Med,9,32.90275,17.58958333,23.87798958,93.61666667,37.05833333,72.58779762,14.25938497,1.33,2.19,No,Yes,Yes,Yes,Yes,Yes,40,354,5.714285714,50.57142857,0,0,0,0,0,4,16,0,1,0,0,3,0,18,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,32,0,0,13,0,1,0,0,0,1,0,0,0,0,1,0,70,0,36,0,0,0,0,0,23,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,5,0,5,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,3
16338,19,7,Aug,Med,9,32.40516667,16.54633333,23.64518849,94.30833333,44.80833333,74.38115079,13.61425075,0.799,2.44,No,Yes,Yes,Yes,Yes,Yes,35,374,5,53.42857143,0,0,0,0,0,1,13,0,0,0,0,1,0,56,3,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,2,7,0,0,0,0,0,0,0,0,0,1,0,0,1,5,0,0,11,0,0,22,0,1,0,0,0,0,0,0,0,0,0,0,74,0,15,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,55,0,0,1,0,0,0,3,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5
16341,16,7,Jul,Med,8,34.56116667,16.96683333,23.91410218,95.53333333,34.9,71.31646825,14.26240346,1.32,2.04,No,No,No,Yes,Yes,No,45,367,6.428571429,52.42857143,0,0,0,0,0,23,6,0,15,0,0,1,0,20,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,7,0,7,0,0,0,0,5,13,0,1,0,0,0,0,0,1,0,1,0,0,7,39,0,0,20,0,0,38,0,0,0,0,0,0,1,0,0,0,0,0,4,0,35,0,0,0,0,0,44,5,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,1,0,17,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,7
16345,16,7,Aug,Med,8,31.351,16.97108333,22.13455357,94.175,43.56666667,74.68864087,13.40608631,0.52,2.3,No,No,No,Yes,Yes,No,38,207,5.428571429,29.57142857,0,0,0,0,0,5,2,0,8,1,0,1,0,14,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,1,0,0,9,6,0,0,3,0,0,17,0,0,0,0,0,1,0,0,0,0,2,0,7,0,34,0,0,0,0,0,25,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,2,0,0,14,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,1
16347,14,7,Jul,Med,3,34.44358333,17.37166667,24.25969494,94.26666667,28.74166667,66.84325397,14.26096264,1.72,1.55,No,No,No,Yes,Yes,No,28,103,4,14.71428571,0,0,0,0,0,2,6,0,0,0,0,0,0,12,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,11,0,0,0,8,0,0,0,0,0,1,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,16,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0
16352,14,7,Aug,Med,3,31.438,16.43325,22.35884821,93.88333333,40.34166667,71.34856151,13.40522859,0.666,1.95,No,No,No,Yes,Yes,No,25,110,3.571428571,15.71428571,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,23,0,0,22,0,0,0,0,0,0,2,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0
16355,23,14,Jul,Med,5,35.79508333,17.45666667,24.6890404,93.65,31.10833333,67.68707612,14.26399391,1.92,1.69,No,No,Yes,Yes,Yes,No,30,421,2.142857143,30.07142857,0,0,0,0,0,7,0,0,1,0,0,1,0,69,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,22,0,0,44,0,0,0,0,0,0,0,0,0,0,3,0,2,0,1,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9,0,5,0,0,0,0,0,0,0,1,167,0,0,2,0,0,0,2,0,2,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
